ine,name,pop
17083,Hostalric,4493.0
43136,San Carlos de la Rápita,16119.0
43073,Llorach,105.0
43009,Alforja,2024.0
15065,Padrón,8334.0
15052,Mugía,4326.0
43041,Caseres,250.0
31176,Murchante,4230.0
31154,Lezáun,248.0
43064,Gandesa,3150.0
43001,Aiguamurcia,987.0
43120,Querol,611.0
25058,Les Borges Blanques,6482.0
10111,Madrigal de la Vera,1536.0
09416,Valle de Zamanzas,46.0
25179,Prullans,270.0
17206,Urús,201.0
12022,Bejís,400.0
31178,Murillo el Cuende,701.0
31173,Monteagudo,1073.0
25172,Ponts,2653.0
43157,Ulldemolins,389.0
43154,Torroja,129.0
08083,Folgarolas,2262.0
08100,Gurb,2741.0
25127,Lles,290.0
17084,Isóbol,314.0
25913,Riu,96.0
17141,Puigcerdá,10035.0
17213,Vidreras,8862.0
17233,Viloví de Oñar,3297.0
08149,Olost,1209.0
08129,Muntanyola,697.0
08131,Montesquiu,1131.0
08067,Centelles,7864.0
08037,Calldetenes,2733.0
43163,Vendrell,41133.0
43092,Montroig,14615.0
08273,Subirats,3288.0
09279,Quemada,242.0
09390,Torresandino,565.0
09438,Villalba de Duero,720.0
09326,Rubena,207.0
16001,Abia de la Obispalía,68.0
16034,Belmontejo,122.0
05204,Sanchidrián,720.0
09269,Pinilla de los Moros,30.0
09228,Moradillo de Roa,167.0
05205,Sanchorreja,77.0
32089,Villar de Barrio,1178.0
32073,Rubiana,1391.0
08004,Alpens,267.0
08070,Collsuspina,391.0
17063,Espinelvas,261.0
25072,Cervera,9603.0
43127,Riudecañas,1362.0
09281,Quintana del Pidio,150.0
45180,Valmojado,4898.0
08305,Villafranca del Panadés,42607.0
06111,Rena,605.0
06141,Valencia del Ventoso,1870.0
36901,Isla de Arosa,4809.0
15067,Puebla del Caramiñal,9126.0
08091,Gélida,8198.0
43118,Pratdip,781.0
43076,Marsá,623.0
43176,Vimbodí y Poblet,887.0
43135,Salomó,519.0
08026,Brull,296.0
08017,Balenyá,4021.0
15027,Coirós,1945.0
32067,Rairiz de Veiga,1154.0
43172,Vilavert,493.0
43096,La Morera de Montsant,150.0
08117,Las Masías de Voltregá,3345.0
08116,Masías de Roda,758.0
43091,Mont-ral,174.0
43102,Paüls,558.0
08249,Santa Fe del Panadés,365.0
43093,Mora de Ebro,5811.0
25020,Almatret,292.0
09419,Valluércanes,70.0
09427,Villadiego,1453.0
08065,Castellví de la Marca,1721.0
43078,Masdenverge,1138.0
27042,Paradela,1557.0
15036,Ferrol,64367.0
32085,Verín,13956.0
36023,La Guardia,9970.0
06138,Valdetorres,1105.0
09400,Vadocondes,368.0
15083,Toques,1056.0
32053,Oimbra,1689.0
45139,Puerto de San Vicente,141.0
05191,Pradosegar,109.0
08109,Llusá,281.0
08160,Perafita,433.0
25206,Solerás,308.0
25225,Tornabous,832.0
08013,Avinyonet del Penedés,1782.0
05185,Peñalba de Ávila,104.0
05166,Navarredondilla,146.0
09199,Mambrilla de Castrejón,105.0
09256,Pedrosa de Duero,458.0
17006,Alp,1724.0
25051,Bellver de Cerdaña,2289.0
09906,Merindad de Río Ubierna,1400.0
09206,Mazuela,55.0
25197,Sant Guim de la Plana,190.0
43901,Deltebro,12041.0
25034,Artesa de Segre,3559.0
15034,Dumbría,2716.0
27020,Friol,3608.0
05178,Palacios de Goda,396.0
16011,Alcohujate,25.0
31020,Araiz,506.0
31179,Murillo el Fruto,665.0
31049,Basaburúa Mayor,819.0
31108,Fustiñana,2445.0
31118,Goñi,166.0
32028,Cualedro,1538.0
36048,El Rosal,6548.0
31135,Javier,106.0
31112,Garayoa,92.0
08151,Oristá,555.0
08150,Orís,355.0
08901,Rupit y Pruït,280.0
08195,San Agustín de Llusanés,106.0
43161,Valls,25518.0
43038,Cambrils,37042.0
32014,La Bola,1139.0
36019,Fornelos de Montes,1614.0
36003,Bayona,12361.0
08199,San Bartolomé del Grau,933.0
08201,San Baudilio de Llusanés,602.0
08215,San Hipólito de Voltregá,3666.0
25239,Les Valls de Valira,845.0
25114,Iborra,100.0
25044,Basella,216.0
43022,Batea,1875.0
08224,San Martín de Centellas,1263.0
08233,San Pedro de Torelló,2596.0
32068,Ramiranes,1485.0
32065,Pungín,748.0
08237,San Quirico de Besora,2164.0
08241,San Saturnino de Osormot,89.0
08243,Santa Cecilia de Voltregá,197.0
43089,Montferri,502.0
43010,Alió,496.0
27021,Germade,1665.0
32052,Nogueira de Ramuín,2074.0
34027,Barruelo de Santullán,1164.0
40033,Brieva,93.0
08171,Prats de Llusanés,2761.0
08183,Roda de Ter,6937.0
08112,Manlleu,21425.0
08111,Malla,285.0
08275,Tabérnolas,354.0
08280,Tavertet,128.0
08283,Tona,8527.0
43084,Miravet,703.0
25010,Alcanó,244.0
15043,Malpica de Bergantiños,5232.0
15021,Carral,6840.0
08254,L'Esquirol,2301.0
08269,Seva,3808.0
08271,Sobremunt,90.0
15044,Mañón,1218.0
36042,Puenteareas,23211.0
27060,Taboada,2617.0
15053,Muros,8173.0
25077,Coll de Nargó,585.0
43006,Aldover,901.0
25155,Orgañá,853.0
43119,Puigpelat,1222.0
43162,Vandellós y Hospitalet del Infante,7143.0
47005,Alcazarén,623.0
40043,Carbonero el Mayor,2463.0
25050,Bellpuig,5510.0
25240,Vallfogona de Balaguer,2009.0
08154,Pachs del Panadés,932.0
15006,Arzúa,5916.0
15069,Puentedeume,7431.0
32016,Calvos de Randín,650.0
36020,Golada,2225.0
15064,Paderne,2450.0
15010,Boimorto,1803.0
36006,Cambados,13787.0
08265,San Vicente de Torelló,2117.0
08246,Santa Eugenia de Berga,2348.0
32004,Avión,1719.0
27031,Monforte de Lemos,18933.0
15028,Corcubión,1659.0
15018,Capela,1165.0
27024,Incio,1513.0
36018,Forcarey,3067.0
27052,Ribas del Sil,894.0
32034,La Gudiña,1197.0
15025,Cerdido,1006.0
43906,Ampolla,3785.0
43904,La Aldea,4657.0
08220,San Julián de Vilatorta,3323.0
08225,San Martín del Bas,135.0
40019,Arahuetes,31.0
40008,Aldealengua de Santa María,50.0
46050,Benagéber,176.0
05051,La Carrera,155.0
31105,Fitero,2370.0
31150,Leoz,202.0
31908,Lecumberri,1746.0
15037,Finisterre,4666.0
15011,Boiro,18967.0
49257,Villanueva de Azoague,398.0
19163,Luzón,50.0
08253,Santa María de Besora,164.0
08247,Santa Eulalia de Riuprimer,1516.0
36001,Arbo,2603.0
36026,Marín,23991.0
43106,Pinell de Bray,948.0
43169,Vilaplana,549.0
43058,La Figuera,115.0
40012,Aldea Real,275.0
40009,Aldeanueva de la Serrezuela,42.0
08285,Torelló,15334.0
08298,Vic,50796.0
27066,Vivero,15120.0
27039,Otero de Rey,5420.0
09070,Carazo,42.0
40025,Barbolla,142.0
40044,Carrascal del Río,143.0
27030,Mondoñedo,3303.0
15057,Noya,14123.0
27051,Ribadeo,10022.0
47022,Bocos de Duero,79.0
31156,Lizoáin-Arriasgoiti,287.0
27014,Corgo,3366.0
15058,Oleiros,38793.0
36045,Redondela,28874.0
43113,Puente de Armentera,500.0
43037,Calafell,32624.0
43048,Corbera de Ebro,1023.0
25025,Alto Arán,1902.0
15008,Bergondo,7135.0
15080,Sobrado,1830.0
47003,Aguilar de Campos,258.0
10036,Cabrero,353.0
36061,Villanueva de Arosa,10159.0
32044,Manzaneda,767.0
17212,Vidrá,167.0
17220,Viladrau,1184.0
15056,Negreira,6969.0
15066,El Pino,4589.0
32035,Irijo,1340.0
32060,Petín,856.0
15009,Betanzos,13533.0
25110,Guisona,7774.0
43056,La Fatarella,840.0
15072,Rianjo,10758.0
15084,Tordoya,3152.0
36051,Sangenjo,18016.0
27062,Triacastela,589.0
36030,Mondariz,4456.0
08054,Castellbisbal,13061.0
08266,Sardañola del Vallés,58528.0
25908,Fígols y Aliñá,234.0
08240,San Sadurní de Noya,12911.0
40018,Añe,67.0
06041,Cristina,549.0
37154,Guadramiro,120.0
37052,Boada,259.0
37011,La Alberguería de Argañán,94.0
37162,Horcajo Medianero,199.0
17230,Vilasacra,878.0
25068,Castellnou de Seana,726.0
25016,Alguaire,3060.0
37005,La Alameda de Gardón,67.0
37006,La Alamedilla,94.0
24172,Truchas,371.0
23082,Siles,2067.0
18077,Fornes,526.0
18106,Játar,631.0
14902,La Guijarrosa,1358.0
21902,La Zarza-Perrunal,1181.0
46054,Benetúser,16734.0
46205,Puzol,21659.0
46258,Villar del Arzobispo,3862.0
46250,Valencia,840792.0
48916,Usánsolo,4565.0
12040,Castellón de la Plana,183711.0
08303,Vilanova de Sau,325.0
08904,Badía del Vallés,13060.0
43902,San Jaime de Enveija,3745.0
43167,Vilanova de Escornalbou,614.0
43075,Margalef de Montsant,106.0
37142,Galindo y Perahuy,713.0
37063,La Cabeza de Béjar,55.0
37143,Galinduste,401.0
25228,Torrefarrera,4900.0
43004,Alcanar,10104.0
43166,Vilallonga del Campo,2495.0
08145,Olérdola,3945.0
46230,Silla,20482.0
46194,Picasent,23202.0
09023,Arcos de la Llana,1823.0
49097,Justel,75.0
08252,Barberá del Vallés,33987.0
08051,Castellar del Vallés,25422.0
49093,Guarrate,313.0
37145,Gallegos de Argañán,259.0
47018,Berceruelo,36.0
40032,Boceguillas,746.0
40036,Cabezuela,655.0
08272,Sora,225.0
08278,Taradell,6854.0
21012,Berrocal,283.0
23076,Santa Elena,863.0
12135,Villarreal,53623.0
08180,Ripollet,39897.0
08184,Rubí,82823.0
08167,Polinyà,8581.0
03014,Alicante,366221.0
37171,Ledrada,476.0
37163,La Hoya,32.0
08205,San Cugat del Vallés,97983.0
08223,San Lorenzo Savall,2587.0
08279,Tarrasa,233270.0
08238,San Quirico del Vallés,20209.0
25081,Espluga Calva,324.0
43049,Cornudella,999.0
43153,Torredembarra,18237.0
43156,Ulldecona,6714.0
08304,Viloví,1154.0
08058,Castellet y Gornal,2776.0
46147,Liria,25333.0
46158,Macastre,1461.0
46261,Yátova,2325.0
08288,Torrellas de Foix,2746.0
08085,Fontrubí,1441.0
25910,Josá Tuixent,110.0
08120,Matadepera,9776.0
08179,Rellinars,926.0
37167,Juzbado,176.0
37151,Golpejas,139.0
37315,La Tala,77.0
08094,La Granada,2287.0
43030,Bonastre,777.0
08156,Paláu Solitar y Plegamans,15614.0
08125,Moncada y Reixach,37460.0
08087,Gallifa,171.0
49088,Gamones,89.0
49091,Granja de Moreruela,228.0
37033,Arcediano,89.0
37078,Candelario,832.0
49037,Carbellino,174.0
34011,Amusco,417.0
03065,Elche,245557.0
25120,Lérida,146266.0
43148,Tarragona,143649.0
46190,Paterna,76019.0
46156,Llombay,2791.0
46220,Sagunto,73031.0
12140,Viver,1729.0
34018,Autilla del Pino,223.0
49017,Asturianos,252.0
10905,Pueblonuevo de Miramontes,762.0
11903,San Martín del Tesorillo,2735.0
29904,Serrato,457.0
10904,Tiétar,835.0
18916,Torrenueva Costa,3207.0
46044,Ayora,5282.0
46206,Quesa,691.0
43137,San Jaime dels Domenys,2819.0
43020,Bañeras,3395.0
08095,Granera,84.0
08096,Granollers,65341.0
25216,Talavera,280.0
43050,Creixell,4261.0
46191,Pedralba,3225.0
46214,Ribarroja del Turia,24616.0
08055,Castellcir,804.0
08064,Castelltersol,2754.0
43066,Garidells,211.0
43025,Benifallet,706.0
46131,Gandía,83135.0
46167,Millares,321.0
08134,Figaró-Montmany,1195.0
08081,Fogars de Montclús,494.0
43002,Albiñana,2718.0
43903,Camarles,3465.0
08290,Ullastrell,2171.0
08291,Vacarisses,7729.0
08300,Viladecaballs,7817.0
43125,Ribarroja de Ebro,1132.0
43131,Roda de Bará,8260.0
43134,Rourell,385.0
34181,Tariego de Cerrato,504.0
38013,La Frontera,4660.0
46249,Utiel,11663.0
46002,Ador,1755.0
08097,Gualba,1766.0
08105,La Llagosta,13280.0
46169,Mislata,47079.0
46110,Chirivella,32093.0
49013,Argujillo,215.0
49043,Castroverde de Campos,240.0
49040,Castrillo de la Guareña,133.0
43003,Albiol,557.0
43178,Viñols y Archs,2450.0
31185,Ochagavía,492.0
31124,Ibargoiti,279.0
46186,Paiporta,28136.0
49110,Manzanal de Arriba,332.0
37146,Gallegos de Solmirón,109.0
08086,Les Franqueses del Vallès,20881.0
08088,La Garriga,17426.0
46232,Sinarcas,1176.0
46229,Siete Aguas,1289.0
43140,Santa Oliva,3711.0
43028,La Bisbal del Panadés,4278.0
08106,Llinás del Vallés,10956.0
08107,Llissá de Munt,16540.0
40144,Navares de las Cuevas,22.0
46154,Llanera de Ranes,1062.0
43017,l'Argentera,139.0
43015,Arbolí,138.0
08124,Mollet del Vallés,52990.0
08135,Montmeló,8886.0
46238,Tabernes de Valldigna,17866.0
46213,Requena,20982.0
46001,Ademuz,1015.0
46036,Alpuente,688.0
46212,Real,2497.0
08108,Llissá de Vall,6903.0
08115,Martorellas,4992.0
12038,Castellfort,178.0
28015,Arroyomolinos,38075.0
09014,Los Altos,177.0
43145,La Selva del Campo,5732.0
43070,Guiamets,254.0
46223,Sedaví,10837.0
46165,Masanasa,10607.0
46902,Gátova,452.0
12021,Bechí,5659.0
08260,Santa Perpetua de Moguda,26130.0
08267,Senmanat,9548.0
43104,Perelló,3005.0
43150,Tivisa,1658.0
43042,Castellvell,3002.0
46178,Náquera,8556.0
46245,Torres Torres,808.0
34186,Valbuena de Pisuerga,49.0
46078,Burjasot,41299.0
46228,Serra,3767.0
46134,Gilet,4011.0
43008,Alfara,355.0
08287,Torrelavit,1572.0
08027,Les Cabanyes,1060.0
43122,Renau,165.0
43121,Rasquera,786.0
43094,Mora la Nueva,3350.0
08136,Montornés del Vallés,17102.0
08137,Montseny,388.0
22021,Almudévar,2462.0
34028,Báscones de Ojeda,136.0
08014,Aiguafreda,2569.0
08005,La Ametlla,9474.0
43024,Bellvey,2460.0
43144,La Secuita,1845.0
46171,Moncada,22213.0
46177,Museros,6871.0
08168,Pontons,516.0
43054,Espluga de Francolí,3863.0
08174,Puigdalba,621.0
43079,Maslloréns,573.0
43061,Forés,38.0
43138,Santa Bárbara,3871.0
43031,Borjas del Campo,2319.0
46090,Castellón de Rugat,2345.0
12009,Almazora,29159.0
46227,Señera,1114.0
46231,Simat de Valldigna,3311.0
46237,Tabernes Blanques,9824.0
46105,Cullera,24702.0
46013,Alboraya,26273.0
08023,Bigas,10139.0
08033,Caldas de Montbuy,18567.0
34017,Astudillo,1041.0
38048,Valverde,5338.0
08039,Campins,586.0
08041,Canovellas,17473.0
46059,Benifairó de la Valldigna,1588.0
46143,Jaraco,6149.0
46074,Bonrepós y Mirambell,4115.0
46040,Antella,1130.0
46234,Sot de Chera,427.0
46109,Cheste,8951.0
06051,Fuenlabrada de los Montes,1693.0
44033,Báguena,278.0
48056,Lemóniz,1347.0
46039,Anna,2600.0
46123,Favara,2776.0
22103,Estadilla,810.0
29038,Cártama,29333.0
03139,Villajoyosa,37449.0
23073,Quesada,4901.0
47149,San Pelayo,42.0
46136,Godelleta,4266.0
46097,Cofrentes,1113.0
34019,Autillo de Campos,125.0
34024,Baquerín de Campos,20.0
08198,San Antonio Vilamajor,6724.0
08202,San Celoni,18977.0
03033,Benifato,162.0
03071,Gata de Gorgos,6773.0
43007,Aleixar,1009.0
43174,Vilella Baja,201.0
43099,La Palma de Ebro,333.0
20013,Arechavaleta,7178.0
46242,Torrebaja,398.0
03102,Pego,10791.0
08042,Cánoves,3399.0
08046,Cardedeu,19046.0
46139,Guadasuar,6039.0
46085,Carlet,16857.0
08248,Santa Eulalia de Ronsana,7953.0
08256,Santa María de Martorellas de Arriba,868.0
43115,Pradell,182.0
43168,Vilanova de Prades,111.0
08207,San Esteban de Palautordera,3099.0
08210,San Felíu de Codinas,6827.0
08209,San Fausto de Campcentellas,9419.0
46256,Villamarchante,11403.0
03901,Els Poblets,2757.0
03002,Agost,5225.0
03056,Cocentaina,11498.0
12128,Villafamés,1962.0
46108,Chera,508.0
08159,Parets del Vallès,18885.0
08181,La Roca del Vallés,11014.0
12126,Vall de Uxó,32242.0
03058,Cox,7722.0
46011,Alberique,11099.0
46164,Masamagrell,17566.0
03031,Benidorm,77327.0
46235,Sueca,29194.0
46197,Poliñá de Júcar,2577.0
03124,Sella,621.0
46070,Bétera,28560.0
50147,Luceni,1003.0
50004,Aguarón,602.0
44034,Bañón,152.0
46028,Algar de Palancia,565.0
46021,Aldaya,34630.0
08234,San Pedro de Vilamajor,5074.0
08239,San Quirico Safaja,663.0
16112,Huete,1814.0
16052,Cañete,877.0
22193,Pueyo de Santa Cruz,332.0
44268,La Zoma,28.0
43069,Gratallops,226.0
46208,Rafelcofer,1409.0
46219,Rugat,165.0
03121,Santa Pola,39709.0
46081,Canals,13746.0
46182,Olocau,2534.0
46244,Torrente,90928.0
12105,Sierra Engarcerán,1039.0
12117,Torreblanca,5744.0
12005,Alcora,10664.0
50128,Isuerre,32.0
22008,Albalatillo,220.0
03132,Torremanzanas,749.0
03089,Monóvar,13116.0
03079,Ibi,24500.0
03085,Llíber,882.0
12129,Villafranca del Cid,2115.0
12097,Sacañet,67.0
12106,Soneja,1521.0
46010,Albalat de Taronchers,1574.0
03018,Altea,24592.0
34225,Villamuriel de Cerrato,6501.0
23058,Mancha Real,11481.0
03133,Torrevieja,98533.0
46253,Vallés,161.0
46056,Beniatjar,209.0
12032,Burriana,37915.0
46076,Bugarra,774.0
03099,Orihuela,84560.0
03051,Campo de Mirra,447.0
03052,Cañada,1213.0
12058,Espadilla,101.0
03131,Tormos,323.0
03128,Teulada,12912.0
46157,Llosa de Ranes,3765.0
03067,Facheca,100.0
43152,Torre del Español,641.0
43116,Prades,629.0
43164,Vespella,502.0
50195,Orcajo,65.0
50291,Villar de los Navarros,147.0
12003,Albocácer,1370.0
43110,Puebla de Masaluca,344.0
43072,Lloá,99.0
47083,Matilla de los Caños,116.0
22117,Graus,3400.0
12059,Fanzara,295.0
12037,Castell de Cabres,21.0
12096,Rosell,910.0
22046,Ballobar,862.0
50901,Biel,166.0
12077,Moncófar,8339.0
34076,Fuentes de Nava,581.0
37202,Monterrubio de Armuña,1321.0
12044,Cervera del Maestre,617.0
12120,Torre Endoménech,177.0
22032,Aragüés del Puerto,123.0
50003,Agón,135.0
22062,Bisaurri,177.0
44142,Maicas,35.0
22112,Fraga,15576.0
22079,Capdesaso,190.0
09117,La Cueva de Roa,82.0
12010,Almedíjar,288.0
12012,Altura,3849.0
46236,Sumacárcel,1013.0
28121,Redueña,288.0
05194,Riocabado,129.0
12001,Adzaneta,1284.0
12008,Algimia de Almonacid,254.0
03069,Finestrat,9919.0
03053,Castalla,11908.0
44115,Galve,149.0
22077,Candasnos,478.0
12115,El Toro,256.0
03040,Benimeli,474.0
43016,Arbós,5721.0
43023,Bellmunt del Priorato,290.0
12043,Caudiel,735.0
12042,Catí,719.0
12071,Jérica,1764.0
12121,Traiguera,1302.0
12049,Costur,511.0
22182,Plan,272.0
50162,Mara,161.0
46072,Bocairente,4130.0
46144,Jarafuel,788.0
46073,Bolbaite,1320.0
21076,Villanueva de los Castillejos,2967.0
03123,Sax,10346.0
12085,Oropesa del Mar,12640.0
26155,Treviana,142.0
26066,Galilea,419.0
26072,Herce,340.0
03059,Crevillente,30921.0
03090,Muchamiel,28621.0
03140,Villena,34712.0
46203,Puebla Larga,4665.0
03095,Ondara,7717.0
38017,Granadilla de Abona,58752.0
16107,Huélamo,68.0
46043,Ayelo de Rugat,160.0
46066,Benirredrá,1576.0
19074,Caspueñas,120.0
24178,Valdemora,58.0
10042,Campillo de Deleitosa,82.0
22040,Azanuy-Alins,184.0
50039,Azuara,548.0
09176,Hurones,59.0
45004,Alcabón,792.0
12133,Villanueva de Viver,94.0
12050,Cuevas de Vinromá,1888.0
22215,Seira,149.0
22095,Chía,90.0
50239,Santed,72.0
44158,Mora de Rubielos,1752.0
44176,Palomar de Arroyos,166.0
44189,Pozondón,53.0
44061,La Cañada de Verich,72.0
12029,Benlloc,1143.0
12034,Cálig,2042.0
12039,Castellnovo,912.0
50025,La Almunia de Doña Godina,8080.0
50083,Cinco Olivas,97.0
26135,Santa Engracia del Jubera,188.0
26110,Ojacastro,199.0
46007,Albal,17365.0
46022,Alfafar,22270.0
26073,Herramélluri,111.0
26076,Hormilleja,153.0
31083,Echarri,78.0
09454,Villanueva de Teba,43.0
01052,Samaniego,292.0
44146,La Mata de los Olmos,255.0
50253,Terrer,580.0
22165,Ontiñena,502.0
46133,Gestalgar,587.0
46201,Puebla de San Miguel,53.0
46179,Navarrés,3027.0
50265,Trasmoz,88.0
50027,Ambel,253.0
26114,Pedroso,89.0
26052,Cordovín,154.0
03122,San Vicente del Raspeig,60247.0
03009,Alcoy,61468.0
26031,Bobadilla,103.0
26025,Baños de Rioja,86.0
09377,Tardajos,862.0
04047,Gádor,3130.0
22184,Poleñino,184.0
22909,Vencillón,402.0
50137,Leciñena,1087.0
22188,Puente de Montañana,87.0
12045,Cinctorres,433.0
12132,Villanueva de Alcolea,584.0
03041,Benisa,12471.0
26163,Ventosa,196.0
26041,Cárdenas,132.0
46042,Ayelo de Malferit,4624.0
46259,Villargordo del Cabriel,588.0
44054,Camarena de la Sierra,137.0
22208,Santa Cilia,244.0
48904,Sondica,4670.0
20008,Amézqueta,956.0
03049,Callosa de Segura,19988.0
03101,Pedreguer,8849.0
12004,Alcalá de Chivert,7349.0
12026,Benasal,1048.0
50140,Litago,173.0
50089,Cuarte de Huerva,15408.0
50009,Alarba,91.0
50282,La Vilueña,59.0
40086,Fuentepelayo,764.0
49223,Trabazos,848.0
45017,Azután,286.0
23062,Montizón,1574.0
50246,Sisamón,50.0
50014,Alcalá de Moncayo,147.0
12901,Alquerías del Niño Perdido,4605.0
12116,Torralba del Pinar,57.0
12124,Vall d'Alba,3218.0
50190,Novallas,859.0
50117,Gallocanta,128.0
03130,Tollos,32.0
03112,Relleu,1375.0
22221,Sesué,120.0
22902,Puente la Reina de Jaca,248.0
40129,Montejo de Arévalo,158.0
06094,Oliva de Mérida,1660.0
50180,Mozota,130.0
50008,Alagón,7532.0
12033,Cabanes,3475.0
12060,Figueroles,525.0
46029,Algemesí,28306.0
46005,Alacuás,30166.0
07064,Villacarlos,7774.0
37248,Peralejos de Abajo,162.0
22177,Perarrúa,116.0
22206,Sangarrén,233.0
06009,Aljucén,252.0
02053,Munera,3351.0
08902,Vilanova del Vallés,5693.0
08015,Badalona,231542.0
29053,Frigiliana,3383.0
29076,Ojén,4755.0
38043,Tacoronte,24619.0
46903,San Antonio de Benagéber,11192.0
45028,Calera y Chozas,4834.0
40196,Sequera de Fresno,42.0
45140,Pulgar,1608.0
08101,Hospitalet de Llobregat,289510.0
41088,San Nicolás del Puerto,604.0
41048,Guadalcanal,2544.0
50270,Urriés,50.0
50258,Torralbilla,38.0
26043,Castañares de Rioja,440.0
26134,Santa Coloma,104.0
19192,Mondéjar,2918.0
24224,Villares de Órbigo,557.0
08294,Vallgorguina,3261.0
08296,Vallromanes,2778.0
08306,Villalba Saserra,794.0
31235,Ujué,168.0
02018,Bonete,950.0
07060,Sinéu,4537.0
07056,Santa María del Camino,7744.0
12036,Canet lo Roig,715.0
12048,Cortes de Arenoso,308.0
09241,Orbaneja Riopico,341.0
49164,Pozuelo de Tábara,150.0
50266,Trasobares,124.0
50264,Tosos,176.0
29032,Campillos,8561.0
22111,Foradada del Toscar,163.0
22023,Almuniente,448.0
08268,Serchs,1236.0
08078,Espunyola,260.0
08080,Fígols,40.0
03034,Benijófar,3679.0
03046,Busot,3782.0
05138,Muñogalindo,299.0
23067,Pegalajar,2830.0
08245,Santa Coloma de Gramanet,123981.0
08194,San Adrián de Besós,39323.0
09109,Condado de Treviño,1468.0
09082,Castildelgado,34.0
46080,Camporrobles,1183.0
46159,Manises,32609.0
46032,Almácera,7887.0
48081,Lezama,2430.0
10115,Malpartida de Cáceres,4027.0
50182,La Muela,6737.0
50146,Lucena de Jalón,223.0
50106,Los Fayos,135.0
50066,Cadrete,4688.0
10054,Casas del Castañar,583.0
29056,Gaucín,1620.0
09075,Cardeñuela Riopico,106.0
49271,Villaveza del Agua,162.0
50256,Torralba de los Frailes,65.0
50235,San Mateo de Gállego,3489.0
07037,Mercadal,6459.0
46102,Cuart de Poblet,26967.0
37008,Alba de Tormes,5099.0
09123,Espinosa del Camino,43.0
50052,Bisimbre,98.0
50056,Botorrita,587.0
50294,Villarroya del Campo,70.0
50254,Tierga,170.0
08016,Bagá,2161.0
08022,Berga,17473.0
08024,Borredá,433.0
08045,Capolat,93.0
08049,Caserras,1660.0
08092,Gironella,5083.0
08093,Gisclareny,28.0
40063,Cuéllar,9527.0
45176,Ugena,5988.0
25100,Gósol,205.0
08099,Guardiola de Berguedà,1020.0
03026,Beniarbeig,2499.0
46034,Almoines,2664.0
50167,Mezalocha,197.0
50206,Perdiguera,559.0
07016,Consell,4521.0
07025,Fornaluch,743.0
50141,Lituénigo,123.0
44129,Jatiel,48.0
50170,Monegrillo,378.0
50223,Remolinos,1018.0
50171,Moneva,107.0
50224,Retascón,77.0
28097,Navarredonda y San Mamés,163.0
37200,Montejo,186.0
09372,Sotragero,300.0
03090,Muchamiel,28621.0
11025,Paterna de Rivera,5539.0
50002,Acered,131.0
50080,Cerveruela,38.0
08259,Santa María de Palautordera,10080.0
08276,Tagamanent,328.0
50260,Torrelapaja,30.0
50274,Val de San Martín,55.0
23902,Bedmar y Garcíez,2567.0
23016,Benatae,423.0
22243,Valle de Bardají,52.0
22212,Santaliestra y San Quílez,78.0
22214,Secastilla,142.0
50021,Almochuel,22.0
44031,Azaila,94.0
09251,Pancorbo,431.0
13063,Piedrabuena,4305.0
50213,Plenas,110.0
50057,Brea de Aragón,1517.0
06093,Oliva de la Frontera,4907.0
04041,Enix,612.0
50154,Mainar,162.0
50006,Ainzón,1036.0
34073,Fresno del Río,169.0
19064,Canredondo,81.0
18107,Jayena,979.0
45200,Los Yébenes,5787.0
13076,Santa Cruz de los Cáñamos,463.0
45171,La Torre de Esteban Hambrán,1946.0
09231,Nebreda,50.0
08130,Monteclaro,132.0
08132,Montmajor,473.0
08050,Castellar del Riu,151.0
08011,Aviá,2267.0
08057,Castell del Areny,68.0
08052,Castellar de Nuch,166.0
45182,Las Ventas con Peña Aguilera,1090.0
45186,La Villa de Don Fadrique,3519.0
50028,Anento,117.0
13003,Alamillo,450.0
13015,Almodóvar del Campo,5637.0
50210,Los Pintanos,37.0
50198,Oseja,43.0
50237,Santa Cruz de Moncayo,123.0
50040,Badules,83.0
09249,Palazuelos de Muñó,52.0
28010,Alpedrete,15686.0
10110,Losar de la Vera,2799.0
08166,La Pobla de Lillet,1105.0
08175,Puigreig,4565.0
08177,La Quartera,41.0
08188,Sagás,154.0
08190,Saldes,302.0
13024,Brazatortas,1007.0
45082,Lagartera,1294.0
07036,Marrachí,40422.0
07019,Escorca,199.0
20016,Aya,2148.0
13020,Argamasilla de Calatrava,5847.0
45016,Argés,7178.0
08216,San Jaime de Frontanya,25.0
08903,San Julián de Cerdañola,234.0
03104,Petrel,34022.0
03025,Benferri,2099.0
08142,La Nou,163.0
08144,Olván,924.0
13038,Chillón,1752.0
09101,Ciadoncha,77.0
50111,Fréscano,196.0
50289,Villanueva de Jiloca,73.0
31209,Romanzado,180.0
30037,Torre-Pacheco,41479.0
47023,Boecillo,4446.0
41033,Constantina,5745.0
50215,Pozuel de Ariza,15.0
04065,Nacimiento,485.0
13042,Fuencaliente,1007.0
08255,Santa María de Marlés,179.0
08293,Vallcebre,260.0
09214,Merindad de Montija,723.0
13039,Daimiel,17722.0
50219,La Puebla de Alfindén,6550.0
50033,Ardisa,73.0
50234,San Martín de la Virgen de Moncayo,266.0
50042,Balconchán,19.0
50142,Lobera de Onsella,28.0
12104000500,Villatorcas,22.0
16187,Salinas del Manzano,86.0
29098,Villanueva de Tapia,1391.0
